9684,"void main() { int i,j=0,n,p; char str[100][50],sub[100][50],c[100],t; c[0]=getchar(); do { p=-1; t=c[j]; scanf(""%s%s"",str[j],sub[j]); for(i=0;i<strlen(str[j]);i++) { if(str[j][i]>t) { p=i; t=str[j][i]; } } for(i=strlen(str[j]);i>p;i--)str[j][i+(n=strlen(sub[j]))]=str[j][i]; for(i=0;i<n;i++)str[j][p+1+i]=sub[j][i]; j++; c[j]=getchar(); }while(c[j] 10); for(i=0;i<j;i++)printf(""%c%s "",c[i],str[i]); }",20,20/26.txt
37936,"int main() { struct qujian { int zen,xiao; } a[10000]; int i,n,b,c,t,j,min,max,m; scanf(""%d"",&n); t=0; max=0; m=0; for (i=1;i<=n;i++){ scanf(""%d %d"",&b,&c); if (t 0){ min=b; t=1; } if (b<min) min=b; if (c>max) max=c; for (j=b;j<c;j++){ a[j].zen=1; a[j].xiao=1; } a[c].zen=1; } for (j=min;j<max;j++) if ((a[j].zen!=1) || (a[j].xiao!=1)){ m=1; printf(""no ""); break; } if (m 0) printf(""%d %d "",min,max); return 0; }",76,76/767.txt
5398,"int main() { int y,m,d,s=0,a[12],i; scanf(""%d %d %d"",&y,&m,&d); if((y%400 0)||(y%4 0&&y%100!=0)) a[1]=29; else a[1]=28; a[0]=a[2]=a[4]=a[6]=a[7]=a[9]=a[11]=31; a[3]=a[5]=a[8]=a[10]=30; for(i=0;i<m-1;i++) { s=s+a[i]; } s=s+d; printf(""%d"",s); }",11,11/812.txt
11211,"int main() { char word[100][100]; int i=0,j=0,k=0; char f[100]; cin.getline(f,100); for(i=0;i<strlen(f);i++) { if(f[i] ' '){k++;j=0;continue;} word[k][j]=f[i]; j++; } for(i=k;i>0;i--) cout<<word[i]<<"" ""; cout<<word[0]<<endl; return 0; }",23,23/320.txt
31313,"int main () { int a[101][101], b[101][101], c[101][101]; int i, j, k, x1, y1, x2, y2, sum = 0; cin >> x1 >> y1; for ( i = 1; i <= x1; i++ ) for ( j = 1; j <= y1; j++) cin >> a[i][j]; cin >> x2 >> y2; for ( i = 1; i <= x2; i++ ) for ( j = 1; j <= y2; j++ ) cin >> b[i][j]; for ( i = 1; i <= x1; i++ ) for ( j = 1; j <= y2; j++ ) { for ( k = 1; k <= x2; k++ ) sum = sum + a[i][k] b[k][j]; c[i][j] = sum; sum = 0; } for ( i = 1; i <= x1; i++ ) for ( j =1 ; j <= y2; j++ ) { if ( j != y2 ) cout << c[i][j] << "" ""; if ( j y2 ) cout << c[i][j] << endl; } return 0; }",63,63/214.txt
20732,"int main() { int n,count=1; int a[100001]; int k; cin>>n; for(int i=1;i<=n;i++) cin>>a[i]; cin>>k; for(int i=1;i<=n;i++) { if(a[i]!=k) { a[count]=a[i]; count++; } } for(int i=1;i<=count-2;i++) cout<<a[i]<<' '; cout<<a[count-1]; return 0; }",42,42/1756.txt
545,"struct stu { int num; char c[26]; struct stu next; }; struct stu create(void) { struct stu p1, p2, head; int m; scanf(""%d"",&m); p1=(struct stu )malloc(LEN); scanf(""%d %s"",&p1->num,p1->c); p2=p1; head=p1; while(m-1) { m--; p1=(struct stu )malloc(LEN); scanf(""%d %s"",&p1->num,p1->c); p2->next=p1; p2=p1; } p2->next=NULL; return head; } void print(struct stu head,int z) { struct stu q; int i,k; char s[20],s0[20]={'\0'}; q=head; while(q) { strcpy(s,q->c); k=strlen(s); for(i=0;i<k;i++) if(s[i] z+65) { printf(""%d "",q->num); break; } strcpy(s,s0); q=q->next; } } void main() { int index; int a[26],k,t,i,max=0; char s[20],s0[20]={'\0'}; struct stu p, head; memset(a,0,sizeof(a)); head=create(); p=head; while(p) { strcpy(s,p->c); k=strlen(s); for(i=0;i<k;i++) { t=s[i]-65; a[t]++; } strcpy(s,s0); p=p->next; } for(i=0;i<26;i++) if(a[i]>max) { max=a[i]; index=i; } printf(""%c %d "",index+65,max); print(head,index); }",2,2/1124.txt
27097,"? ? 1100013004 ?2010.11.13 int a,b,i,j,n,sum = 0,mi,k = 1; char num[100],input[100]; void calc(){ for(i = n - 1; i >= 0 ;i--) { if(num[i] <= '9') sum += (num[i] - '0') k; else { if(num[i] <= 'Z') sum += ((num[i] - 'A') + 10) k; else sum += ((num[i] - 'a') + 10) k; } k = a; } } int main() { cin>>a; cin.get(); cin.getline(num,100,' '); cin>>b; for(i = 0; num[i] != 0;i++); n = i; calc(); i = 0; do { mi = sum % b; if (mi < 10) input[i] = mi + '0'; else input[i] = 'A' + mi - 10; sum = sum b; i++; }while(sum > 0); for (j = i - 1;j >= 0;j--) cout<<input[j]; return 0; }",55,55/1330.txt
19132,"struct student { char name[20]; int score1; int score2; char leader[2]; char west[2]; int paper; int money; struct student next; }; struct student creat(int n) { struct student head; struct student p1, p2; int i; p1=p2=(struct student )malloc(LEN); head=p1; for(i=0;i<n;i++) { p2=p1; scanf(""%s%d%d%s%s%d"",p1->name,&p1->score1,&p1->score2,&p1->leader,&p1->west,&p1->paper); { p1->money=0; if(p1->score1>80&&p1->paper!=0) p1->money=p1->money+8000; if(p1->score1>85&&p1->score2>80) p1->money=p1->money+4000; if(p1->score1>90) p1->money=p1->money+2000; if(p1->score1>85&&(strcmp(p1->west,""Y"") 0)) p1->money=p1->money+1000; if(p1->score2>80&&(strcmp(p1->leader,""Y"") 0)) p1->money=p1->money+850; } p1=(struct student )malloc(LEN); p2->next=p1; } p2->next=NULL; return(head); } void print(struct student head) { struct student p1; int max,all=0; p1=head; max=p1->money; do { if(p1->money>max) max=p1->money; all=all+p1->money; p1=p1->next; } while(p1->next!=NULL); if(p1->money>max) max=p1->money; all=all+p1->money; p1=head; for(;p1->next!=NULL;) { if(p1->money max) { printf(""%s %d "",p1->name,p1->money); break; } p1=p1->next; } printf(""%d"",all); } void main() { int n; struct student head; scanf(""%d"",&n); head=creat(n); print(head); }",39,39/1560.txt
14545,"main.cpp ?7 ? Created by ? on 12-10-8. Copyright (c) 2012? ? . All rights reserved. int main() { int n; cin >> n; int a , b , c , sum = 0 , k; for (int i=1; i<=n; i++) { sum=0; a=i 10; b=i%10; c=i-100 a-10 b; if (i%7!=0&&a!=7&&b!=7) { sum += i i; } k=k+sum; } cout << sum <<endl; return 0; }",30,30/1319.txt
43423,"int main() { int a,b,c,d,e,f,dh,dm,ds; scanf(""%d %d %d %d %d %d"",&a,&b,&c,&d,&e,&f); while(a!=0){ dh=12-a+d; if(b<e){ dm=60 dh+e-b; } else{ dm=60 dh-(b-e); } if(c<f){ ds=60 dm+f-c; } else{ ds=60 dm-(c-f); } printf(""%d "",ds); scanf(""%d %d %d %d %d %d"",&a,&b,&c,&d,&e,&f); } return 0; }",87,87/848.txt
49297,"int main(){ int n,i; int age[100]; double a=0.0,b=0.0,c=0.0,d=0.0; double e,A,B,C,D; scanf(""%d"",&n); for(i=0;i<n;i++) { scanf(""%d"",&age[i]); } for(i=0;i<n;i++) { if(age[i]>=1&&age[i]<=18) a++; else if(age[i]>=19&&age[i]<=35) b++; if(age[i]>=36&&age[i]<=60) c++; if(age[i]>=61) d++; } e=a+b+c+d; A=a e 100; B=b e 100; C=c e 100; D=d e 100; printf(""1-18: %.2lf% "",A); printf(""19-35: %.2lf% "",B); printf(""36-60: %.2lf% "",C); printf(""60 : %.2lf% "",D); return 0; }",99,99/2470.txt
15259,"void main() { struct student { char a[100]; struct student next; }; struct student head; struct student p1, p2; p1=p2=(struct student )malloc(LEN); gets(p1->a); p1->next=0; while(strcmp(p1->a,""end"")) { head=p1; p2=p1; p1=(struct student )malloc(LEN); gets(p1->a); p1->next=p2; } for(p1=head;p1!=0;p1=p1->next) printf(""%s "",p1->a); }",31,31/1810.txt
16173,"int main() { int n,l,i,j; char c[256]; char d[5]=""ATCG""; scanf(""%d"",&n); for(i=0;i<n;i++) { scanf(""%s"",c); l=strlen(c); for(j=0;j<l;j++) { if(c[j] d[0]) { printf(""T""); } if(c[j] d[1]) { printf(""A""); } if(c[j] d[2]) { printf(""G""); } if(c[j] d[3]) { printf(""C""); } } printf("" ""); } return 0; }",33,33/206.txt
37610,"int main() { int i,j,n,k,l,t1,t2,t3=0,t4,t5=0; int a[5000][2]; scanf(""%d"",&n); for(k=0;k<n;k++) for(l=0;l<2;l++) {scanf(""%d"",&a[k][l]);} for(j=0;j<n-1;j++) for(i=0;i<n-1-j;i++) { if(a[i][0]>a[i+1][0]) {t1=a[i][0]; a[i][0]=a[i+1][0]; a[i+1][0]=t1; t2=a[i][1]; a[i][1]=a[i+1][1]; a[i+1][1]=t2;} } for(i=1;i<n;i++) {for(j=0;j<n;j++) {if((a[i][0]<=a[j][1])&(a[i][0]>=a[j][0])) {t5=t5;} else {t5=t5+1;}} if (t5 n-1){t3=0; printf(""no""); break;} else{t3=1; t5=0;} } t4=a[0][1]; if(t3!=0) { for(i=0;i<n;i++) { if (a[i][1]>=t4) {t4=a[i][1];} } printf(""%d %d"",a[0][0],t4);} return 0; }",76,76/139.txt
13573,"int main() { char str[10000]; int i=-1,j=0,len[300],k=0,n; gets(str); for(j=0;str[j]!='\0';j++) { if(str[j] ' '&&str[j-1]!=' ') { len[k]=j-i-1; k++; } if(str[j] ' '&&str[j+1]!=' ') { i=j; } } for(n=0;n<k;n++) { printf(""%d,"",len[n]); } printf(""%d"",j-i-1); return 0; }",28,28/1374.txt
19673,"int main() { double a,b,c,d,s,S,m,theta,alpha; scanf(""%lf%lf%lf%lf%lf"",&a,&b,&c,&d,&theta); s=(a+b+c+d) 2; alpha=theta 180 3.1415926; m=(s-a) (s-b) (s-c) (s-d)-a b c d pow(cos(alpha 2),2); if(m<0) printf(""Invalid input ""); else printf(""%.4lf"",sqrt(m)); return 0; }",40,40/1946.txt
40418,"int work(int arr[5][5],int m,int n) { int k,t; if ((m>=0)&&(m<5)&&(n>=0)&&(n<5)) { for (k=0;k<5;k++) { t=arr[m][k]; arr[m][k]=arr[n][k]; arr[n][k]=t; } return 1; } else return 0; } int main() { int i,j,m,n; int a[5][5]; for (i=0;i<5;i++) for (j=0;j<5;j++) scanf(""%d"",&a[i][j]); scanf(""%d %d"",&m,&n); if (work(a,m,n) 1) { for (i=0;i<5;i++) { printf(""%d"",a[i][0]); for (j=1;j<5;j++) printf("" %d"",a[i][j]); printf("" ""); } } else printf(""error ""); return 0; }",81,81/584.txt
11501,"main() { char c,str[1000],word[20]; char longword[20],shortword[20]; int i,j, longlen=0,shortlen=20; gets(str); i=0; j=0; while((c=str[i])!='\0') if(c!=' ') word[j++]=str[i++]; else { i++; word[j]='\0'; if(j>longlen) { longlen=j;strcpy(longword,word);} if(j<shortlen) { shortlen=j;strcpy(shortword,word);} j=0; } word[j]=0; if(j>longlen) { longlen=j;strcpy(longword,word);} else if(j<shortlen) { shortlen=j;strcpy(shortword,word);} puts(longword); puts(shortword); }",24,24/1.txt
7600,"int main() { int a,b,c,d,e,f; scanf(""%d"",&a); if(a>9999) { b=a 10000; c=(a 1000)-10 b; d=(a 100)-100 b-10 c; e=(a 10)-1000 b-100 c-10 d; f=a-10000 b-1000 c-100 d-10 e; printf(""%d%d%d%d%d"",f,e,d,c,b); } else if(a>999) { c=a 1000; d=(a 100)-10 c; e=(a 10)-100 c-10 d; f=a-1000 c-100 d-10 e; printf(""%d%d%d%d"",f,e,d,c); } else if(a>99) { d=a 100; e=(a 10)-10 d; f=a-100 d-10 e; printf(""%d%d%d"",f,e,d); } else if(a>9) { e=(a 10); f=a-10 e; printf(""%d%d"",f,e); } else { printf(""%d"",a); } return 0; }",16,16/1257.txt
51560,"int main() { int a[10],b[10]; int x,y,i,j,t; scanf(""%d %d"",&x,&y); if(x<y) { t=x;x=y;y=t; } for(i=0;i<10;i++) { a[i]=x;x =2; } for(j=0;j<10;j++) { b[j]=y;y =2; } for(i=0;i<10;i++) { for(j=0;j<10;j++) { if(a[i] b[j]) { printf(""%d "",a[i]); return 0; } } } return 0; }",104,104/1180.txt
27139,"int main() { long mizhi(int input1,int input2); long a,b,temp,temp1=0,temp2,temp3; int n,i,j,k=0; char str[1000]; scanf(""%d%s%d"",&a,&str,&b); n=strlen(str); for(i=0;i<n;i++) { if(str[i]>=65&&str[i]<=90) { temp2=str[i]-55; } else if(str[i]>=97&&str[i]<=122) { temp2=str[i]-87; } else if(str[i]>=48&&str[i]<=57) { temp2=str[i]-48; } temp1=temp1+temp2 mizhi(a,n-1-i); } temp=temp1; for(j=0;;j++) { if(temp<b) { break; } else { temp=temp b; k++; } } for(i=0;i<=k;i++) { if(temp1>=b) { if(temp1 mizhi(b,k-i)<=9) { printf(""%ld"",temp1 mizhi(b,k-i)); temp1=temp1%mizhi(b,k-i); } else { printf(""%c"",55+temp1 mizhi(b,k-i)); temp1=temp1%mizhi(b,k-i); } } else if(temp1<b&&k-i!=0) { printf(""0""); } else { if(temp1<=9) { printf(""%ld"",temp1); } else { printf(""%c"",55+temp1); } break; } } } long mizhi(int input1,int input2) { int z=1,k=1; if(input2 0) { return(1); } else { do { z=z input1; k++; }while(k<=input2); } return(z); }",55,55/1482.txt
24733,"? ? ?: ? ? ?: 2012 11 18 int main() { int a, month[13] = {0, 13, 44, 72, 103, 133, 164, 194, 225, 256, 286, 317, 347}, w, i; cin >> w; for (i = 1; i <= 12; i++) if ((month[i] + w - 1) % 7 5 ) cout << i << endl; return 0; }",50,50/2081.txt
46097,"int main() { int x, a, b, c; cin >> x; a = (x % 3 0 )? 1 : 0; ?x 3 ?a?1 0 b = (x % 5 0 )? 1 : 0; ?x 5 ?b?1 0 c = (x % 7 0 )? 1 : 0; ?x 7 ?c?1 0 if(a + b + c 3) 357 cout << 3 << "" "" << 5 << "" "" << 7 <<endl; else if(a + b + c 0) ?357 cout << ""n"" <<endl; else 357 ? if(a + b 0) cout << 7 << endl; else if(a + c 0) cout << 5 << endl; else if(b + c 0) cout << 3 << endl; else if(a + b 2) cout << 3 << "" "" << 5 << endl; else if(a + c 2) cout << 3 << "" "" << 7 << endl; else cout << 5 << "" "" << 7 << endl; return 0; }",93,93/1287.txt
33649,"void main() { int judge(int x); int n,m,i,j; scanf(""%d"",&n); for (i=6;i<=n;i=i+2){ for (j=3;j<n 2;j++){ if (judge(j) && judge(i-j)){ printf(""%d=%d+%d "",i,j,i-j); break;} } } } int judge(int x) { int flag=1,i,y; y=sqrt(x); for (i=2;i<=y && flag 1;i++) if (x%i 0) flag=0; return(flag); }",68,68/395.txt
33188,"int main(){ int n,x; double z[100],y[100]; scanf(""%d"",&n); for(x=0;x<n;x++){ scanf(""%lf%lf"",&z[x],&y[x]); } for(x=1;x<n;x++){ if(y[x] z[x]>(y[0] z[0]+0.05)){printf(""better"");} else if(y[x] z[x]<(y[0] z[0]-0.05)){printf(""worse"");} else{printf(""same"");} printf("" "");} return 0; }",67,67/1856.txt
5197,"int main(int argc, char argv[]) { int k,m,d,i,n; scanf(""%d%d%d"", &k,&m,&d); if (k%4 0) if (k%100 0) if (k%400 0) i=29; else i=28; else i=29; else i=28; if (m 1) printf(""%d "",d); if (m 2) { n=d+31; printf(""%d "",n); } if (m 3) { n=d+i+31; printf(""%d "",n); } if (m 4) { n=d+i+31+31; printf(""%d "",n); } if (m 5) { n=d+i+31+30+31; printf(""%d "",n); } if (m 6) { n=d+i+31+31+30+31; printf(""%d "",n); } if (m 7) { n=d+i+31+31+31+60; printf(""%d "",n); } if (m 8) { n=d+i+184; printf(""%d "",n); } if (m 9) { n=d+i+184+31; printf(""%d "",n); } if (m 10) { n=d+i+31+30+184; printf(""%d "",n); } if (m 11) { n=d+i+31+61+184; printf(""%d "",n); } if (m 12) { n=d+i+31+30+61+184; printf(""%d "",n); } return 0; }",11,11/396.txt
12067,"int main() { int trans,decimal = 0,i,len; char num[910000]={'0'}; num[0]='2'; long int p; cin >> p; if (p 0) { cout << '1' << endl; return 0; } while(p -1) { decimal = 0; len = strlen(num); for (i = 0; i < len; i++) { trans = (num[i] -'0') 2 + decimal; if (trans>=10) { trans-=10; num[i] = '0'+trans; decimal = 1; } else { num[i]='0'+ trans; decimal = 0; } } if (decimal) { num[i] = '1'; num[i+1] = '\0'; } else { num[i] = '\0'; } p--; } len = strlen(num); for (i = len-1; i>=0; i--) { cout << num[i]; } cout << endl; return 0; }",25,25/1124.txt
41535,"main() {int a,b,n,c,i; scanf(""%d"",&n); scanf(""%d"",&a); scanf(""%d"",&b); if(a<b){c=a;a=b;b=c;} for(i=1;i<=n-2;i++) {scanf(""%d"",&c); if(c<=b) continue; if(c>b&&c<=a) {b=c;continue;} if(c>a){b=a;a=c;} } printf(""%d %d "",a,b); }",84,84/127.txt
3739,"int n,m; n,m ? void reset1(int a[]); void reset2(int b[]); int main() { int a[100],b[100],i; cin>>n>>m; for(i=0;i<n;i++) cin>>a[i]; for(i=0;i<m;i++) cin>>b[i]; reset1(a); reset2(b); for(i=0;i<n;i++) cout<<a[i]<<' '; for(i=0;i<m-1;i++) cout<<b[i]<<' '; cout<<b[m-1]; cin.get();cin.get(); return 0; } void reset1(int a[]) { int i,j,t; for(i=0;i<n-1;i++) { for(j=0;j<n-1-i;j++) { if(a[j]>a[j+1]) { t=a[j];a[j]=a[j+1];a[j+1]=t; } } } } void reset2(int b[]) { int i,j,t; for(i=0;i<m-1;i++) { for(j=0;j<m-1-i;j++) { if(b[j]>b[j+1]) { t=b[j];b[j]=b[j+1];b[j+1]=t; } } } }",8,8/302.txt
31420,"int main() { int x1 , y1 , x2 ,y2 ,a[102][102] , b[102][102] ,c[102][102] = {0}; cin>>x1>>y1; for( int i = 1 ;i <= x1 ;i++) { for( int j = 1 ; j <= y1 ; j++) { cin>>a[i][j]; } cout<<endl; } cin>>x2>>y2; for( int p = 1 ;p <= x2 ;p++) { for( int d = 1 ; d <= y2 ; d++) { cin>>b[p][d]; } cout<<endl; } for( int e = 1 ;e <= x1 ;e++) { for( int f= 1 ; f <= y2 ; f++) { for( int k = 1 ; k <= y1 ; k++) { c[e][f] += a[e][k] b[k][f]; } } } for( int g = 1 ;g <= x1 ;g++) { for( int h = 1 ; h <= y2; h++) { if( h != y2 ) { cout<<c[g][h]<<"" ""; } else if( h y2) { cout<<c[g][h]; } } cout<<endl; } return 0; }",63,63/73.txt
31170,"1 ? 1300012786 int main() { int a[102][102], b[102][102], c[102][102]; int n, q, m; cin >> n >> q; for(int i = 0; i <100; i++) for(int j = 0; j < 100; j++) c[i][j] = 0; for(int i = 0; i < n; i++) for(int j = 0; j < q; j ++) cin >> a[i][j]; cin >> q >> m; for(int i = 0; i < q; i++) for(int j = 0; j < m; j ++) cin >> b[i][j]; for(int i = 0; i <n; i++) { for(int j = 0; j < m; j++) { for(int l = 0; l < q; l++) c[i][j] += a[i][l] b[l][j]; } } for(int i = 0; i < n; i++) { for(int j = 0; j < m - 1; j++) cout << c[i][j] <<"" ""; cout << c[i][m-1]<<endl; } return 0; }",63,63/1643.txt
38309,"char queue[1000]={""""},boy,girl; int number,pairs=0; void findpair(int girlid) { int i; if((number 2-pairs)!=1) { pairs++; i=girlid-1; while (i>0) {if(queue[i] girl) break; i--; } findpair(i); } for(i=girlid-1;i>=0;i--) if(queue[i] boy) { printf(""%d %d "",i,girlid); queue[i]=0; break; } } int main() { int i; gets(queue); number=strlen(queue); boy=queue[0]; for(i=0;i<number;i++) if(queue[i]!=boy) { girl=queue[i]; break; } findpair(number-1); return 0; }",77,77/365.txt
1007,"int sz[1010]; int main() { int n,i,a,b,c,h=0,k=0,j=0; scanf(""%d %d "",&n,&k); scanf(""%d"",&sz[0]); for(i=1;i<n;i++) { scanf("" %d"",&sz[i]); } for(i=0;i<n;i++) { for(j=n-1;j>i;j--) { if(sz[i]+sz[j] k) { printf(""yes""); h=1; break; } } if(h 1) { break; } } if(h 0) { printf(""no""); } return 0; }",3,3/1032.txt
